;Evaluation
3331;2494.1935
3332;2757.6847
3333;3743.4980
3334;3083.8201
3335;3084.7535
3336;3746.6936
3337;2623.6340
3338;2916.0894
3339;2500.4561
3340;1876.3026
3341;3091.3109
3342;5256.1241
3343;4779.1798
3344;5257.9948
3345;3506.2615
3346;3757.6338
3347;3095.4619
3348;2392.8995
3349;4786.6896
3350;3291.7720
3351;2290.8589
3352;2291.8132
3353;2511.0291
3354;3296.6611
3355;6594.1912
3356;4796.5908
3357;2932.1893
3358;3299.6406
3359;4400.4328
3360;3772.6556
3361;5282.6061
3362;7547.4234
3363;2936.0493
3364;3524.1874
3365;7552.6805
3366;2938.0953
3367;1824.5749
3368;2205.6480
3369;2941.7512
3370;3115.7294
3371;3784.3112
3372;2208.4709
3373;3534.4796
3374;3535.4097
3375;2210.5836
3376;4422.0711
3377;3791.2705
3378;5308.6692
3379;2950.2021
3380;2951.1424
3381;3542.3008
3382;3126.4938
3383;3544.2891
3384;3323.7022
3385;2799.8510
3386;2660.8036
3387;4435.5056
3388;2802.2650
3389;2803.2085
3390;3551.6601
3391;3330.6090
3392;3135.6278
3393;3808.4728
3394;3555.5009
3395;3556.4308
3396;2223.7236
3397;4106.2555
3398;4107.1751
3399;3814.7232
3400;3142.4725
3401;4110.2952
3402;3563.1802
3403;5345.6668
3404;2139.2254
3405;5348.9573
3406;2140.5401
3407;4117.3239
3408;2549.7679
3409;4868.6410
3410;4869.5460
3411;3571.9000
3412;2679.8691
3413;4123.7933
3414;5361.7286
3415;4875.1951
3416;1788.5346
3417;4878.6361
3418;2982.3236
3419;4881.0724
3420;4475.2286
3421;2686.0857
3422;2559.1280
3423;2240.1919
3424;3163.5544
3425;2561.9236
3426;2446.4251
3427;2243.5088
3428;3846.9374
3429;3591.4038
3430;3169.8233
3431;3593.3939
3432;3171.5799
3433;4902.4388
3434;3371.3629
3435;4496.0629
3436;3854.6834
3437;2159.5752
3438;2348.3165
3439;2572.9141
3440;3377.8831
3441;4158.3072
3442;5406.6939
3443;2351.6903
3444;3381.4868
3445;2353.2923
3446;3383.7879
3447;3384.6623
3448;3869.0980
3449;3010.2213
3450;5419.2578
3451;4927.4952
3452;2853.6798
3453;3873.7734
3454;3013.8728
3455;4521.7123
3456;6029.8217
3457;3015.8531
3458;4176.7140
3459;2469.0038
3460;4179.2318
3461;2470.4960
3462;2589.0867
3463;2862.5672
3464;7770.6697
3465;2591.1715
3466;9069.9277
3467;4535.8745
3468;3402.8392
3469;2866.4921
3470;3204.6642
3471;3892.2974
3472;4541.9262
3473;3634.4630
3474;4956.9631
3475;2870.7124
3476;3409.9018
3477;7794.9112
3478;4198.1804
3479;3899.2320
3480;4200.0932
3481;3641.0097
3482;3902.0054
3483;7804.8450
3484;2602.5619
3485;3644.5135
3486;4206.1167
3487;3038.6904
3488;3419.4606
3489;5472.0325
3490;2736.9632
3491;4211.6298
3492;3651.0060
3493;6846.4917
3494;3043.8257
3495;2884.5682
3496;3426.3519
3497;4569.3635
3498;2886.8445
3499;3048.1595
3500;4988.7837
3501;2744.7781
3502;4223.6543
3503;1772.1696
3504;3053.0085
3505;2748.6462
3506;3436.7340
3507;3055.8161
3508;2501.1634
3509;2897.0271
3510;4235.0266
3511;3933.3715
3512;2203.6275
3513;3061.4796
3514;2625.0730
3515;2297.8944
3516;6894.5522
3517;3678.0236
3518;3678.9535
3519;1971.8304
3520;6135.4653
3521;2301.7434
3522;3683.7197
3523;3684.6480
3524;3071.4814
3525;6143.8464
3526;4254.2770
3527;3457.5224
3528;6915.9054
3529;7904.7010
3530;3953.2743
3531;3954.1970
3532;4614.1302
3533;3257.9711
3534;4616.3725
3535;2770.7717
3536;1980.0835
3537;4265.7114
3538;2133.8144
3539;3468.3839
3540;4625.4192
3541;2922.2469
3542;3471.1009
3543;4273.0236
3544;4630.0193
3545;2646.6275
3546;3474.6251
3547;5054.9075
3548;3972.6147
3549;2781.7766
3550;2419.8458
3551;3976.3845
3552;7953.6131
3553;3712.6108
3554;3481.4454
3555;4285.7227
3556;2933.2765
3557;2654.8632
3558;5069.2806
3559;2935.7881
3560;2936.7271
3561;2657.9887
3562;2938.7159
3563;4295.9674
3564;3286.0877
3565;1397.5605
3566;2541.9712
3567;2663.9682
3568;2664.9169
3569;3110.0114
3570;2799.9550
3571;6222.9981
3572;2667.9479
3573;2547.6290
3574;3114.7063
3575;3115.6469
3576;4006.7529
3577;3300.6139
3578;4008.8132
3579;4677.8626
3580;2955.3810
3581;2553.3247
3582;1937.9642
3583;5620.9884
3584;3307.3999
3585;2812.2310
3586;2813.1772
3587;2962.1808
3588;4330.2599
3589;3753.8223
3590;4332.2522
3591;3520.8875
3592;3130.6180
3593;2966.7846
3594;2967.7248
3595;2686.0348
3596;2821.2814
3597;3527.5359
3598;2688.5455
3599;4033.7448
3600;2259.8485
3601;2974.4297
3602;2355.6725
3603;2693.1333
3604;3327.7493
3605;3536.6636
3606;3144.6271
3607;2696.3457
3608;3775.8082
3609;4720.6640
3610;3541.4338
3611;3778.4594
3612;2577.1735
3613;2363.3654
3614;2836.9876
3615;4729.2132
3616;3339.1478
3617;4055.6042
3618;5162.5827
3619;5679.7352
3620;3156.3517
3621;2186.1258
3622;2992.4863
3623;3159.6770
3624;3792.5364
3625;3556.4377
3626;4065.4253
3627;4379.0708
3628;4067.1999
3629;3796.9774
3630;3797.9066
3631;2477.8471
3632;1966.1135
3633;4386.8515
3634;2480.4793
3635;3170.4438
3636;4077.1954
3637;4078.0854
3638;3359.3526
3639;3360.2875
3640;3174.5452
3641;5195.6086
3642;4083.1880
3643;2723.0609
3644;3574.9473
3645;5200.7402
3646;2601.3192
3647;7154.4912
3648;4403.6687
3649;1909.2136
3650;2604.4245
3651;3184.1230
3652;4409.6224
3653;2389.5006
3654;2494.3466
3655;3375.6381
3656;3376.5664
3657;3588.5333
3658;5220.5864
3659;2127.8668
3660;2394.8053
3661;3025.9583
3662;3382.8895
3663;3595.2562
3664;3196.7228
3665;3385.6947
3666;2878.7859
3667;6398.1802
3668;4430.4243
3669;2880.7182
3670;1859.4899
3671;3203.3953
3672;3604.7520
3673;3036.5177
3674;2623.3978
3675;4440.5147
3676;4124.2578
3677;9624.0881
3678;3040.1213
3679;5252.0254
3680;3041.5083
3681;3400.2670
3682;2753.5474
3683;7228.9252
3684;4820.1933
3685;3045.2753
3686;4822.5926
3687;2894.4982
3688;3217.0501
3689;3861.3837
3690;2759.0796
3691;2760.0269
3692;4459.4223
3693;3221.6341
3694;1933.9453
3695;2901.8663
3696;3628.2677
3697;4466.4686
3698;1936.4322
3699;3228.3233
3700;2642.2804
3701;4153.0768
3702;2769.6630
3703;4847.8153
3704;3879.1772
3705;2530.8300
3706;4478.5403
3707;8318.1396
3708;3640.1204
3709;3641.0525
3710;4162.1289
3711;5298.1505
3712;2776.1660
3713;7288.3073
3714;4486.0278
3715;5302.5675
3716;3889.4813
3717;5304.7432
3718;4489.5289
3719;2919.1372
3720;3244.4219
3721;3650.9075
3722;6491.3886
3723;8346.9208
3724;6492.9293
3725;7305.4138
3726;5845.2274
3727;2784.3877
3728;2437.2868
3729;2438.2435
3730;3251.9268
3731;3659.3534
3732;2789.0263
3733;3083.5500
3734;2930.3168
3735;3085.4834
3736;3909.1431
3737;8377.5868
3738;9774.6785
3739;3666.4386
3740;2445.2420
3741;3089.6197
3742;3914.4476
3743;2349.6243
3744;3264.3093
3745;3457.2652
3746;1729.6006
3747;2557.7558
3748;3677.7068
3749;2943.1123
3750;3098.9543
3751;3926.2723
3752;3100.6272
3753;4532.6042
3754;3929.1780
3755;4210.7530
3756;4211.6778
3757;4536.5720
3758;4537.4880
3759;3933.4205
3760;2951.0121
3761;2361.7670
3762;3474.1224
3763;2685.4985
3764;3110.4665
3765;3284.2105
3766;2956.7376
3767;2572.0295
3768;2276.2165
3769;2192.8737
3770;5921.6456
3771;3290.6817
3772;3118.4315
3773;2963.4503
3774;2823.2804
3775;2824.2177
3776;5392.5933
3777;6591.8278
3778;5933.5291
3779;5934.4234
3780;2473.6283
3781;4948.1662
3782;3299.7183
3783;3960.5893
3784;4244.4076
3785;4952.7180
3786;4953.5870
3787;7431.1256
3788;2202.7754
3789;2974.6956
3790;2975.6440
3791;2976.5844
3792;2835.7895
3793;2127.7992
3794;5958.7244
3795;9932.0136
3796;3506.3528
3797;4968.2413
3798;3727.1140
3799;3728.0452
3800;3314.7498
3801;4973.0380
3802;3511.3173
3803;2985.5183
3804;3143.5945
3805;2987.3619
3806;5432.4698
3807;2717.1878
3808;4982.4091
3809;4271.5558
3810;3518.6877
3811;2991.8317
3812;3520.7385
3813;2217.7144
3814;4990.7704
3815;4607.7860
3816;5991.0095
3817;3745.3152
3818;3995.9309
3819;3155.6247
3820;5996.5773
3821;2399.5888
3822;4285.9015
3823;4286.8267
3824;3001.7228
3825;4003.2061
3826;5004.9111
3827;8580.6879
3828;3754.9729
3829;4622.4001
3830;2504.7558
3831;5465.8229
3832;6013.2714
3833;2864.3654
3834;3008.5248
3835;4012.2985
3836;2617.6696
3837;2737.6074
3838;4633.7955
3839;2869.4915
3840;4636.2452
3841;2621.3946
3842;3547.5304
3843;3770.1780
3844;4309.6985
3845;5028.8941
3846;4024.0323
3847;4024.9281
3848;4645.0636
3849;4026.6505
3850;3179.8784
3851;2417.6585
3852;2879.1143
3853;3183.1243
3854;3360.9056
3855;3559.4853
3856;3362.6744
3857;3186.6332
3858;4658.3071
3859;4659.2281
3860;3786.5556
3861;4661.2892
3862;4329.2627
3863;7577.0805
3864;3368.5313
3865;2426.2983
3866;4333.5989
3867;3371.5183
3868;3195.0150
3869;5059.6865
3870;3795.6919
3871;2892.9045
3872;2430.9956
3873;4675.9106
3874;4053.3868
3875;3378.7651
3876;3379.7016
3877;4346.2457
3878;7606.8014
3879;4057.8912
3880;3805.2056
3881;6089.2173
3882;4350.3612
3883;6091.3927
3884;2539.0360
3885;3047.7889
3886;4689.8197
3887;5543.4200
3888;3210.2909
3889;5083.7911
3890;4358.4619
3891;5548.0383
3892;3815.1472
3893;2775.6036
3894;3817.3900
3895;3054.8600
3896;3055.8061
3897;5556.9079
3898;3396.8304
3899;2659.3447
3900;4369.8499
3901;4370.7731
3902;4371.6979
3903;6121.2742
3904;3401.6479
3905;4082.9085
3906;4083.8389
3907;4376.4651
3908;2918.5932
3909;2919.5438
3910;2920.4942
3911;5576.3921
3912;4090.2833
3913;4383.3721
3914;6137.6149
3915;6138.5112
3916;2791.1525
3917;3232.7940
3918;4388.2882
3919;4096.6667
3920;2794.1350
3921;4729.4573
3922;4392.5650
3923;3618.3445
3924;3418.2671
3925;3846.4855
3926;3240.0895
3927;4105.0294
3928;3849.4003
3929;4106.9591
3930;2282.6033
3931;3852.8293
3932;2681.1381
3933;2203.3212
3934;5609.3567
3935;2939.1848
3936;7716.2278
3937;3632.1020
3938;3633.0398
3939;1993.2775
3940;5150.2119
3941;6181.1490
3942;4416.0303
3943;3637.6644
3944;3436.5004
3945;3639.5830
3946;4420.3485
3947;2691.5584
3948;5159.7289
3949;3440.7611
3950;5631.2364
3951;4765.8127
3952;4766.7327
3953;2817.6588
3954;3875.2142
3955;4429.7391
3956;6202.5176
3957;3102.2072
3958;5641.1926
3959;2821.5382
3960;5643.9746
3961;3268.5086
3962;3269.4509
3963;3270.3963
3964;3271.3404
3965;2960.7321
3966;4441.9524
3967;5654.2948
3968;3456.3441
3969;1830.7985
3970;3891.3787
3971;4448.2156
3972;2595.7455
3973;4450.7726
3974;4154.9844
3975;3281.1877
3976;2598.5630
3977;3669.4961
3978;3466.5740
3979;3900.8257
3980;3672.2960
3981;3286.6845
3982;2974.6179
3983;2499.6358
3984;2604.7438
3985;3678.2119
3986;4467.3258
3987;3475.5289
3988;3128.9211
3989;4470.8065
3990;4471.7326
3991;2722.8688
3992;3480.1181
3993;4177.0652
3994;5222.2424
3995;4821.4517
3996;3918.3646
3997;3483.9320
3998;2412.9126
3999;2852.5739
4000;4184.7047
4001;5231.7894
4002;3693.9660
4003;2731.2744
4004;3696.1916
4005;1849.0657
4006;5716.2017
4007;3310.3203
4008;2516.8026
4009;6292.9018
4010;2997.5671
4011;2862.2662
4012;4498.7671
4013;4845.7178
4014;4200.5531
4015;4501.5106
4016;3001.9546
4017;3002.9044
4018;2035.1914
4019;4507.4218
4020;5737.6234
4021;5738.4960
4022;2105.0778
4023;10526.2053
4024;4859.1681
4025;2633.0011
4026;4213.6671
4027;7901.4967
4028;3951.6743
4029;3513.5398
4030;5271.2214
4031;3721.7993
4032;5752.7718
4033;945.4671
4034;3960.0697
4035;3960.9881
4036;3521.8192
4037;5283.6421
4038;3337.9589
4039;4229.0085
4040;2644.0854
4041;3967.0512
4042;3527.2056
4043;2049.0213
4044;4538.0155
4045;2269.9677
4046;3739.7077
4047;2543.9587
4048;4240.8610
4049;4241.7596
4050;6363.5188
4051;3744.1850
4052;5305.1761
4053;3979.8177
4054;5789.7290
4055;4899.9143
4056;5791.6218
4057;4248.1200
4058;2451.7965
4059;3188.2843
4060;3986.2889
4061;5799.1426
4062;3753.3233
4063;3754.2602
4064;3546.6311
4065;3192.9109
4066;12772.4298
4067;5322.7592
4068;9125.5771
4069;3549.7753
4070;5325.5729
4071;2367.8820
4072;3045.3699
4073;4264.4463
4074;3046.9807
4075;4571.3903
4076;3200.9204
4077;2910.8785
4078;2911.7859
4079;3203.9102
4080;4577.8679
4081;2671.3747
4082;2375.5158
4083;3564.2120
4084;4277.9847
4085;3565.9175
4086;5836.0143
4087;4013.1961
4088;3058.6213
4089;1606.7474
4090;3061.4212
4091;3384.6171
4092;4020.1626
4093;4289.1022
4094;5362.2924
4095;3575.8021
4096;3787.0818
4097;4953.2546
4098;3220.5143
4099;3789.7792
4100;5369.6706
4101;2079.5475
4102;4030.0559
4103;3583.2104
4104;3225.8306
4105;9217.5070
4106;9218.3597
4107;3796.7338
4108;3797.6026
4109;2935.4631
4110;4968.6206
4111;4614.6437
4112;3231.1940
4113;3402.2003
4114;3233.0376
4115;4974.8262
4116;3234.5181
4117;4621.6571
4118;3406.3735
4119;4315.6721
4120;4980.5123
4121;4317.3085
4122;5888.1419
4123;4318.8965
4124;3600.0139
4125;5891.8392
4126;4986.3216
4127;4052.3189
4128;2819.9596
4129;4633.7133
4130;3604.9407
4131;2822.2106
4132;3607.0998
4133;5411.4807
4134;4330.1130
4135;3248.5282
4136;3420.3970
4137;4333.4317
4138;2601.0166
4139;2710.3474
4140;3253.3637
4141;5916.1121
4142;3254.8071
4143;7233.6765
4144;4341.1363
4145;5009.9236
4146;4652.9895
4147;2327.4529
4148;4073.9747
4149;4074.9108
4150;2835.6742
4151;4659.5315
4152;3838.2002
4153;2837.8828
4154;1978.8855
4155;4354.4700
4156;4355.3982
4157;2841.4292
4158;3440.5689
4159;5943.7058
4160;4087.2317
4161;4088.1664
4162;2726.3940
4163;5949.3830
4164;4091.1056
4165;3851.3871
4166;5037.3459
4167;1985.3768
4168;4680.7338
4169;3449.9055
4170;3856.7114
4171;2981.1370
4172;3452.7869
4173;3645.5498
4174;4375.5879
4175;3455.3531
4176;4377.6842
4177;3457.0095
4178;2190.4015
4179;4107.9361
4180;3652.4363
4181;3131.5858
4182;5979.3878
4183;5060.4008
4184;3133.5765
4185;4701.2880
4186;2270.5502
4187;4704.2022
4188;5066.9819
4189;5490.1416
4190;7321.0740
4191;5990.8733
4192;5070.1108
4193;4120.3974
4194;4396.0198
4195;2867.9206
4196;2537.9625
4197;5499.8338
4198;2750.8723
4199;2641.7929
4200;3303.1776
4201;6607.2457
4202;6608.1429
4203;3888.0728
4204;3889.0122
4205;2645.4852
4206;3891.3575
4207;6014.8151
4208;2451.3998
4209;4413.4471
4210;2365.3005
4211;4140.2094
4212;11041.3853
4213;3681.4021
4214;4418.6070
4215;6628.8055
4216;3900.2037
4217;2551.0909
4218;2654.0911
4219;6032.9318
4220;4741.0809
4221;3905.3468
4222;5107.9129
4223;4743.9528
4224;8302.7758
4225;4429.0672
4226;5111.3804
4227;4747.2046
4228;4431.6479
4229;3911.2111
4230;3500.4479
4231;4434.8002
4232;5544.3033
4233;2893.6283
4234;6656.2396
4235;4438.4226
4236;4161.9487
4237;8324.7674
4238;3330.8536
4239;6662.5953
4240;3920.1126
4241;6664.9892
4242;4444.2524
4243;3509.5557
4244;3031.9322
4245;3511.6037
4246;3707.6341
4247;3034.4717
4248;4769.3456
4249;4770.2704
4250;4771.1889
4251;2784.1479
4252;3341.9243
4253;4775.0336
4254;3714.7975
4255;4777.0891
4256;4180.8845
4257;3935.8867
4258;4461.6006
4259;3347.1470
4260;3043.8132
4261;3721.1581
4262;5582.6513
4263;5583.5657
4264;4786.8389
4265;5155.9738
4266;4469.4369
4267;4191.0316
4268;4790.6052
4269;7452.9385
4270;3946.6003
4271;5591.9039
4272;4793.9795
4273;2034.7755
4274;4477.4353
4275;3053.7473
4276;3200.0899
4277;5170.2681
4278;4201.7732
4279;5603.2777
4280;3539.8529
4281;4204.4995
4282;3541.5690
4283;3739.2649
4284;4207.6073
4285;3367.0324
4286;6734.9622
4287;4811.6116
4288;3963.4139
4289;3744.1660
4290;5185.1502
4291;2931.6848
4292;2810.4871
4293;3968.6855
4294;5190.7409
4295;5624.1905
4296;5192.4807
4297;3971.6601
4298;4502.1435
4299;8442.3893
4300;3070.9098
4301;4504.9307
4302;3379.6452
4303;9656.9701
4304;3380.8875
4305;3757.4843
4306;3560.6667
4307;3561.6124
4308;5640.1313
4309;5641.0432
4310;2418.5512
4311;8465.7986
4312;6157.8425
4313;5211.4028
4314;3986.1274
4315;6777.3068
4316;3987.5823
4317;4520.1834
4318;3229.6502
4319;3768.8134
4320;6784.7583
4321;3393.3261
4322;4525.3533
4323;3573.5905
4324;6173.4634
4325;9702.0093
4326;2516.2934
4327;3997.4013
4328;3398.7333
4329;3578.5562
4330;4857.5326
4331;1943.9829
4332;5670.8563
4333;4003.8949
4334;6807.5184
4335;4863.4390
4336;3095.8661
4337;3244.2365
4338;4008.5241
4339;4543.9233
4340;3787.5450
4341;5682.2293
4342;2273.8527
4343;2966.8477
4344;3250.3525
4345;3103.5167
4346;3594.4764
4347;3253.0936
4348;4555.2430
4349;3417.3801
4350;4557.4319
4351;8546.0464
4352;3108.6047
4353;4275.2608
4354;4276.1955
4355;2975.6980
4356;3422.9972
4357;3604.0900
4358;5707.3889
4359;5708.2997
4360;2635.5593
4361;4895.5311
4362;4284.5184
4363;3608.9609
4364;5275.5566
4365;4573.0768
4366;4574.0054
4367;4901.6390
4368;4289.8662
4369;4903.6260
4370;4904.5511
4371;4292.4123
4372;2862.5194
4373;3616.7578
4374;4295.8338
4375;6249.3708
4376;4297.3765
4377;2645.4973
4378;3440.0903
4379;6255.6155
4380;4048.6884
4381;3129.4827
4382;3624.5497
4383;3131.2440
4384;4053.1300
4385;4054.0687
4386;3628.2693
4387;4309.5018
4388;3135.1360
4389;3832.7725
4390;4928.7741
4391;3632.6694
4392;4314.7301
4393;4061.8612
4394;4933.1839
4395;4063.5583
4396;5314.7230
4397;4065.1353
4398;3291.7703
4399;3457.3026
4400;4939.9289
4401;2767.3168
4402;3844.4368
4403;5323.9869
4404;6292.8889
4405;4072.8074
4406;3462.8238
4407;4329.4645
4408;5773.5013
4409;4076.3235
4410;2567.5312
4411;3467.1111
4412;3468.0563
4413;4080.9920
4414;7709.4230
4415;5782.9786
4416;5339.0539
4417;2777.2663
4418;4629.6759
4419;4961.2630
4420;4631.4413
4421;8684.8204
4422;2172.1695
4423;3310.9222
4424;8692.0421
4425;3660.7493
4426;2485.0413
4427;4349.7557
4428;2900.7924
4429;3027.8671
4430;4097.4604
4431;4354.4842
4432;4977.4754
4433;4100.0288
4434;3669.3894
4435;4648.8229
4436;2250.3883
4437;4983.9268
4438;4105.3497
4439;2407.5476
4440;5371.6002
4441;3880.4042
4442;4990.0173
4443;3038.3547
4444;4992.5056
4445;3178.0009
4446;5827.2457
4447;3681.3063
4448;5829.6437
4449;4997.7625
4450;5831.6369
4451;3888.6992
4452;7000.5472
4453;5385.8799
4454;3890.7429
4455;3502.6145
4456;4671.0794
4457;4380.0682
4458;4381.0005
4459;5392.9187
4460;6374.3251
4461;3896.3623
4462;2923.2266
4463;2599.3476
4464;4129.3107
4465;3695.5820
4466;3696.5239
4467;3345.4224
4468;4133.5137
4469;3514.4315
4470;4686.8373
4471;5408.8008
4472;3516.6653
4473;5862.0021
4474;2814.7171
4475;3910.2706
4476;3520.1912
4477;3353.5029
4478;3522.1267
4479;4144.6173
4480;5033.6725
4481;3916.0185
4482;4406.4560
4483;3917.7889
4484;3918.7310
4485;7838.3447
4486;2016.5441
4487;4412.1115
4488;4153.5137
4489;10087.9549
4490;7847.0640
4491;3532.1227
4492;3925.4681
4493;3533.8625
4494;3366.5337
4495;3535.8047
4496;3368.3821
4497;7074.3782
4498;5896.2268
4499;4162.9815
4500;5898.4692
4501;2212.8602
4502;4166.3137
4503;5059.9482
4504;7871.9128
4505;3081.2547
4506;14174.4892
4507;6443.8557
4508;7876.6972
4509;3223.2373
4510;3940.4491
4511;4173.1503
4512;4434.9042
4513;3548.8593
4514;4176.0671
4515;4733.7414
4516;4438.8135
4517;3229.1793
4518;6459.2643
4519;5921.8851
4520;4442.3415
4521;5077.8864
4522;4444.0780
4523;3556.2117
4524;3952.2731
4525;3557.9445
4526;4744.7915
4527;3746.8340
4528;3560.4396
4529;5478.5134
4530;3392.4059
4531;8905.8093
4532;4191.9066
4533;5482.6415
4534;4752.4869
4535;2742.7775
4536;2972.2986
4537;4197.1197
4538;3756.2569
4539;10196.3841
4540;4461.8497
4541;7933.0591
4542;3246.2864
4543;2976.7135
4544;3402.8846
4545;3573.9754
4546;4766.2305
4547;5500.4141
4548;5501.2334
4549;3764.9471
4550;5962.0693
4551;4472.4820
4552;4210.3330
4553;3977.3665
4554;3978.3050
4555;7957.4964
4556;4476.9037
4557;3411.9245
4558;1886.5052
4559;3117.7879
4560;4482.7539
4561;5977.9178
4562;7971.4398
4563;5519.5976
4564;3588.6847
4565;7178.2645
4566;5522.6569
4567;3779.6055
4568;5985.2863
4569;4225.7884
4570;4790.1521
4571;4491.7018
4572;10267.5959
4573;3125.8754
4574;3424.5292
4575;5532.8477
4576;5138.5653
4577;3787.2482
4578;6542.5166
4579;3999.1458
4580;4235.3194
4581;3273.6993
4582;4237.4905
4583;5542.2528
4584;5543.1651
4585;4239.8310
4586;3433.1929
4587;3004.9998
4588;6010.9094
4589;12022.6444
4590;5153.4811
4591;5154.4059
4592;3281.0246
4593;3610.0714
4594;5158.1542
4595;4248.8300
4596;3141.3715
4597;3803.6051
4598;5162.9531
4599;4819.6825
4600;7230.4173
4601;4017.8395
4602;4255.1215
4603;7234.5979
4604;4256.5703
4605;3618.9988
4606;3447.5683
4607;6034.1479
4608;4260.3349
4609;3449.7909
4610;3623.2278
4611;2499.7397
4612;5178.9349
4613;4532.5011
4614;4533.4358
4615;3023.2462
4616;2199.6881
4617;4270.9159
4618;3822.2893
4619;4035.5810
4620;3632.9669
4621;3825.0692
4622;6057.2721
4623;7269.5913
4624;6058.9046
4625;4277.8098
4626;4278.7458
4627;3829.2900
4628;4042.9658
4629;3308.8179
4630;4045.0406
4631;4854.9763
4632;4552.4745
4633;4285.5627
4634;4286.5008
4635;6625.4075
4636;3471.4010
4637;2804.7819
4638;5209.7324
4639;4291.2457
4640;4292.1707
4641;5613.7511
4642;4293.8020
4643;4563.0992
4644;6085.0353
4645;4564.7055
4646;3478.8160
4647;3177.2567
4648;6644.2546
4649;4568.8595
4650;4874.3784
4651;4301.8583
4652;6649.2283
4653;3658.0227
4654;4878.2924
4655;2614.3328
4656;3486.7274
4657;4882.3483
4658;4069.5649
4659;5635.6560
4660;4310.5367
4661;5637.7698
4662;3332.3177
4663;2619.2105
4664;3493.2295
4665;8151.7468
4666;3669.2334
4667;9173.9531
4668;4078.2510
4669;4588.9620
4670;4895.8189
4671;4080.7907
4672;4897.8733
4673;5652.2371
4674;6680.8166
4675;4083.6487
4676;2828.0994
4677;3870.9763
4678;2724.9775
4679;5256.2382
4680;6133.1084
4681;7360.6081
4682;4907.9987
4683;10517.9747
4684;7363.4769
4685;4091.7613
4686;5261.7618
4687;2541.1219
4688;5669.5741
4689;6701.3081
4690;3511.1565
4691;4097.2854
4692;5674.0714
4693;6706.6154
4694;3883.7207
4695;5271.6906
4696;6151.1766
4697;7382.3052
4698;4922.4329
4699;6153.9553
4700;9231.7941
4701;7386.2808
4702;2841.8369
4703;3695.3267
4704;7391.5465
4705;5686.6476
4706;4929.3587
4707;5282.3824
4708;4623.0200
4709;4110.2898
4710;6166.3402
4711;4625.6901
4712;2742.1077
4713;5289.2681
4714;7405.8561
4715;5697.7304
4716;5291.6742
4717;2850.3183
4718;3369.4992
4719;4633.9968
4720;3224.6001
4721;3709.2370
4722;4364.7450
4723;5300.9521
4724;4366.4244
4725;3375.0055
4726;4950.9395
4727;5305.5024
4728;6753.2744
4729;3538.3773
4730;6193.0617
4731;6756.9715
4732;3379.4138
4733;3380.3187
4734;4375.4683
4735;4649.8094
4736;4650.7131
4737;4134.9064
4738;7443.7228
4739;4653.1973
4740;4964.2765
4741;4381.1801
4742;2865.5764
4743;5322.6397
4744;4968.7197
4745;5734.0545
4746;2982.6648
4747;4143.5271
4748;3730.1209
4749;2985.0552
4750;7463.4190
4751;4665.5691
4752;3929.7916
4753;4393.0568
4754;3557.2329
4755;2989.0181
4756;3933.8611
4757;5339.7318
4758;4673.1998
4759;3936.2690
4760;3937.2108
4761;4988.0649
4762;5756.3775
4763;4677.9769
4764;3565.1207
4765;2674.8026
4766;3745.6707
4767;5763.4908
4768;4408.3076
4769;4409.2441
4770;6247.3377
4771;3260.4341
4772;3947.7805
4773;3751.3396
4774;6253.1464
4775;3574.1765
4776;6824.2402
4777;3128.7322
4778;5006.9016
4779;4173.3599
4780;3954.6025
4781;4697.0249
4782;3758.5675
4783;3580.5376
4784;5371.7232
4785;3761.1512
4786;3762.0987
4787;7525.0405
4788;2688.4760
4789;3962.9058
4790;6275.5137
4791;6846.8316
4792;7532.4021
4793;4708.6799
4794;5023.5150
4795;3277.1609
4796;2513.4558
4797;2793.6900
4798;8381.9552
4799;3429.9346
4800;4193.0822
4801;5392.0317
4802;3974.0175
4803;5809.0968
4804;3597.0524
4805;6295.7530
4806;7555.7896
4807;3977.6722
4808;4446.5681
4809;5040.3725
4810;4726.2835
4811;5817.8837
4812;3782.5708
4813;3982.5971
4814;5405.8774
4815;2703.8988
4816;3985.6379
4817;3606.9930
4818;5050.7209
4819;3788.9892
4820;6889.9719
4821;2807.9747
4822;5832.8657
4823;3792.3094
4824;4462.4783
4825;6322.7570
4826;4464.0575
4827;3995.1019
4828;4217.9929
4829;4467.0481
4830;3617.1297
4831;3453.6583
4832;3454.6095
4833;3620.0598
4834;4752.2644
4835;5432.0864
4836;4225.8961
4837;4475.4160
4838;9511.1308
4839;4476.7654
4840;3460.2709
4841;5438.4935
4842;3807.8920
4843;5440.7706
4844;4009.9332
4845;4233.6475
4846;4011.7692
4847;3176.9408
4848;7625.5064
4849;4486.5303
4850;3632.9034
4851;3815.4969
4852;4489.6964
4853;4241.2099
4854;5873.3652
4855;5091.1797
4856;4773.9123
4857;6366.1275
4858;3322.4124
4859;3474.3832
4860;4778.2092
4861;5097.6801
4862;4779.9472
4863;5463.7207
4864;3825.5524
4865;5466.0014
4866;4783.6858
4867;3645.6619
4868;3329.6008
4869;4031.5118
4870;4256.4091
4871;8513.7004
4872;10947.0365
4873;5474.4376
4874;6968.3682
4875;8517.7725
4876;4792.1751
4877;2840.7664
4878;5479.5070
4879;6393.6717
4880;9591.3804
4881;5116.3338
4882;3655.4745
4883;4798.7446
4884;6399.2372
