;Evaluation
3337;3147.6880
3338;3148.6171
3339;2624.7862
3340;2625.7280
3341;2488.4771
3342;2489.4155
3343;2490.3599
3344;3380.6989
3345;2785.0430
3346;2255.5077
3347;3644.4309
3348;2369.8270
3349;3160.6995
3350;2789.7882
3351;3162.6903
3352;3954.2734
3353;3164.3471
3354;4315.9217
3355;3391.9378
3356;3958.1684
3357;2500.8281
3358;3394.8971
3359;6790.6475
3360;3962.1250
3361;3658.1909
3362;3963.9555
3363;2069.1054
3364;4327.2120
3365;3400.8721
3366;5952.3974
3367;2802.0672
3368;4764.4110
3369;2978.6775
3370;5296.2920
3371;3178.7045
3372;2074.0225
3373;2982.3366
3374;5302.8167
3375;4773.4325
3376;5304.6937
3377;4775.1198
3378;2653.7828
3379;2810.8265
3380;5310.1128
3381;3983.4143
3382;2812.7369
3383;3188.6900
3384;3189.6151
3385;3681.2456
3386;5318.2367
3387;2992.4334
3388;3192.8583
3389;2818.1590
3390;4356.2425
3391;3423.6852
3392;2283.3962
3393;3996.8565
3394;2086.2662
3395;2666.7272
3396;3000.9408
3397;3001.8730
3398;2528.7750
3399;3003.8480
3400;3697.9498
3401;3698.8667
3402;2531.7490
3403;4009.5172
3404;2533.2720
3405;3209.7399
3406;6878.8673
3407;2094.5209
3408;3441.9216
3409;3707.6034
3410;3443.7001
3411;3444.6229
3412;2297.3564
3413;2540.1287
3414;4022.7841
3415;3219.1572
3416;4024.8596
3417;2415.8623
3418;2014.1713
3419;3022.1925
3420;5373.6695
3421;3225.1307
3422;3024.4803
3423;2547.8770
3424;3724.7410
3425;2549.4507
3426;6055.8164
3427;3028.8428
3428;3231.6967
3429;1865.4003
3430;2310.4890
3431;2426.9129
3432;2555.5879
3433;2024.1280
3434;3737.7535
3435;2314.7886
3436;2701.5284
3437;4053.2052
3438;4054.1194
3439;3743.1787
3440;3245.0175
3441;1873.0849
3442;5412.0200
3443;2564.5339
3444;3749.0851
3445;2708.6099
3446;3751.2990
3447;2869.5661
3448;3253.1034
3449;1525.8582
3450;2220.3707
3451;3490.0710
3452;2715.4403
3453;4444.3496
3454;2876.6950
3455;3762.7480
3456;2718.4808
3457;3764.9675
3458;5439.1729
3459;2577.3770
3460;4081.7606
3461;3062.2393
3462;3267.3175
3463;2580.4065
3464;9806.1441
3465;3065.3517
3466;2582.2936
3467;3775.0401
3468;2454.7247
3469;3273.8957
3470;3508.6342
3471;4094.3187
3472;2457.5388
3473;2587.8262
3474;2588.7697
3475;1697.0531
3476;2591.1817
3477;3517.5291
3478;2345.9627
3479;2593.8473
3480;5476.7840
3481;4481.8198
3482;3287.5966
3483;6165.1135
3484;2596.7811
3485;2350.4170
3486;4114.1428
3487;2743.6755
3488;1830.0779
3489;3295.0700
3490;4119.6644
3491;3296.6330
3492;3804.7240
3493;3805.6432
3494;5497.9263
3495;2357.2053
3496;2606.2777
3497;3302.1922
3498;1652.0559
3499;2360.9800
3500;2917.4436
3501;3307.3611
3502;1838.3840
3503;3819.1019
3504;3820.0228
3505;3311.6135
3506;2366.3871
3507;3313.8735
3508;3551.5056
3509;4973.0035
3510;2763.7225
3511;2073.7457
3512;3829.3729
3513;6223.5897
3514;4149.9522
3515;3320.8899
3516;2622.6738
3517;2932.1589
3518;5539.4088
3519;5540.2913
3520;4156.1295
3521;2625.8644
3522;3838.7185
3523;5545.6957
3524;1997.4086
3525;3121.8848
3526;4163.4241
3527;3844.0591
3528;2083.1497
3529;3846.7335
3530;3334.7564
3531;5558.8120
3532;7147.8887
3533;3128.0743
3534;3337.5424
3535;3338.4705
3536;4553.3663
3537;2947.2350
3538;2506.0959
3539;2638.9403
3540;6268.3508
3541;2508.2801
3542;2509.2276
3543;4563.1202
3544;3586.1613
3545;5021.5070
3546;2093.2491
3547;6280.6175
3548;3350.5865
3549;2186.1198
3550;4190.9772
3551;10059.1414
3552;3353.9727
3553;6289.5668
3554;2288.0668
3555;5034.6439
3556;3147.5838
3557;2099.3238
3558;3599.7640
3559;2400.7788
3560;2966.6028
3561;2802.7342
3562;10090.6367
3563;3604.7259
3564;5047.4521
3565;2104.0555
3566;12625.0595
3567;3608.0817
3568;2972.3009
3569;5053.7968
3570;2660.8343
3571;4213.9008
3572;2810.2091
3573;3162.4187
3574;3615.1122
3575;3164.1574
3576;4219.7905
3577;4604.3113
3578;3618.5985
3579;2980.9619
3580;2534.7593
3581;2535.7070
3582;2984.1076
3583;3171.5501
3584;3383.9161
3585;3173.3497
3586;2821.6973
3587;5644.2674
3588;4234.1102
3589;4235.0229
3590;2118.4686
3591;2119.3839
3592;6359.0204
3593;2678.4276
3594;3181.5611
3595;4628.6283
3596;3395.2581
3597;3918.4503
3598;4245.8989
3599;2038.9909
3600;2832.8686
3601;4250.1340
3602;7286.7947
3603;3401.4345
3604;2430.4974
3605;17014.1469
3606;4641.1291
3607;3404.4243
3608;2432.6789
3609;2323.0544
3610;2434.6240
3611;4648.8255
3612;3009.0010
3613;4263.6655
3614;3936.6134
3615;2844.0531
3616;3657.5645
3617;2049.1941
3618;5693.0755
3619;5124.6634
3620;2847.9740
3621;3204.8998
3622;3419.4920
3623;7328.3384
3624;3207.0836
3625;4665.7414
3626;3948.8528
3627;4278.8391
3628;3668.4999
3629;5136.7981
3630;3211.4326
3631;3953.3768
3632;2570.6423
3633;2337.8995
3634;2338.8507
3635;3216.8497
3636;4290.0240
3637;2340.9629
3638;2453.3846
3639;4294.3384
3640;3221.6897
3641;2713.9461
3642;2456.4226
3643;3968.9878
3644;5733.8628
3645;5734.7495
3646;3441.7791
3647;4694.2432
3648;5164.5638
3649;4695.9653
3650;6457.8237
3651;4697.5070
3652;3975.7342
3653;3446.5640
3654;2721.9132
3655;3233.2051
3656;5174.0258
3657;4312.5973
3658;10351.0287
3659;3045.3601
3660;3236.6223
3661;4708.7211
3662;3700.6274
3663;3238.9826
3664;7404.0994
3665;2728.7710
3666;4714.2331
3667;5186.5306
3668;3242.5152
3669;3243.4402
3670;5767.0003
3671;3054.0572
3672;4720.8048
3673;2597.3911
3674;3996.9083
3675;2598.9391
3676;4332.4653
3677;2737.2376
3678;4334.8736
3679;2365.4294
3680;3253.3958
3681;2264.1857
3682;3720.6594
3683;3065.0098
3684;3474.6048
3685;2172.5775
3686;2897.6582
3687;2608.8366
3688;5218.5716
3689;2747.5549
3690;2748.4996
3691;3264.7735
3692;2750.2279
3693;3074.7237
3694;4356.7737
3695;3486.3445
3696;3487.2676
3697;2906.9984
3698;2754.9432
3699;3079.9893
3700;3491.5827
3701;3081.7426
3702;4366.7169
3703;2620.9769
3704;4033.1938
3705;3496.3554
3706;3746.9509
3707;2915.2342
3708;2916.1770
3709;5833.1306
3710;4773.4692
3711;3751.5106
3712;4775.5568
3713;5254.0056
3714;5838.5612
3715;4379.8206
3716;2767.1486
3717;3286.9250
3718;4383.4820
3719;7515.3852
3720;4384.8899
3721;3096.1551
3722;3760.5417
3723;4388.2108
3724;4051.5756
3725;3763.1014
3726;4053.4141
3727;4791.3042
3728;4392.9437
3729;3766.3009
3730;3767.2273
3731;4395.9287
3732;3297.8784
3733;3518.6010
3734;4060.8437
3735;4061.7636
3736;6601.2370
3737;3773.0610
3738;3108.1655
3739;4804.4344
3740;3303.9817
3741;2644.1321
3742;7555.5157
3743;5289.7565
3744;3112.5603
3745;3113.4708
3746;5881.8843
3747;4813.3290
3748;2407.6074
3749;4414.8520
3750;3532.8018
3751;3786.0689
3752;2524.9962
3753;2946.7712
3754;13261.2147
3755;2412.0833
3756;3538.6502
3757;4826.3383
3758;4827.2410
3759;3124.4466
3760;4427.2110
3761;4087.5752
3762;3796.5280
3763;5906.5972
3764;3127.9605
3765;13294.5588
3766;2216.7136
3767;3130.4162
3768;5913.8577
3769;7604.3669
3770;10646.9002
3771;2958.4051
3772;4097.1715
3773;4439.5149
3774;3330.5497
3775;5921.8633
3776;2961.8700
3777;4847.5941
3778;5925.7211
3779;3556.3633
3780;4104.4153
3781;4447.3607
3782;2965.8503
3783;3141.2504
3784;10681.0474
3785;3338.7498
3786;3562.2613
3787;2138.3138
3788;3819.3274
3789;4114.0399
3790;3566.4327
3791;3344.4658
3792;2549.1018
3793;2328.3931
3794;4463.6677
3795;3348.6251
3796;2436.2256
3797;3829.2801
3798;3574.9238
3799;4469.5678
3800;4470.4780
3801;2555.5068
3802;10733.9262
3803;6709.5751
3804;2982.9758
3805;2238.1834
3806;7674.6189
3807;4477.7741
3808;3161.7193
3809;4135.4007
3810;3840.9414
3811;2561.5769
3812;2446.0930
3813;2990.6074
3814;3589.6603
3815;3846.9767
3816;5386.6636
3817;5387.5533
3818;3368.1464
3819;4491.7763
3820;2451.0113
3821;6741.1395
3822;10786.6212
3823;6742.5088
3824;3596.9334
3825;4151.2278
3826;3855.6377
3827;5398.7888
3828;4908.8929
3829;4154.5784
3830;4155.4978
3831;7718.0652
3832;3859.9583
3833;3003.1315
3834;4505.6117
3835;6008.3683
3836;6009.2507
3837;4917.5643
3838;3864.7268
3839;7730.3094
3840;3007.1744
3841;2707.4047
3842;2708.3533
3843;4514.8349
3844;3387.0602
3845;2853.2052
3846;3614.9883
3847;3615.9131
3848;3875.0482
3849;2466.8919
3850;3193.3857
3851;3194.3143
3852;6788.7283
3853;2469.5758
3854;9055.9374
3855;9056.7564
3856;3882.3916
3857;7765.6339
3858;4530.8670
3859;2589.9935
3860;3022.5990
3861;1877.0578
3862;7777.2205
3863;4537.6235
3864;4538.5375
3865;3891.0987
3866;2868.0700
3867;3028.3488
3868;3407.8255
3869;6059.2345
3870;3409.2385
3871;3897.1943
3872;2728.9831
3873;3639.5755
3874;3413.0378
3875;3034.7533
3876;2101.9362
3877;4969.0855
3878;6074.2127
3879;4206.1368
3880;4971.7908
3881;2879.3498
3882;3420.1545
3883;4561.1187
3884;4562.0274
3885;6083.5332
3886;4563.5536
3887;5477.1124
3888;2490.5477
3889;3914.6449
3890;3915.5706
3891;4217.6890
3892;4218.6104
3893;4571.0765
3894;2110.6871
3895;3229.0421
3896;3229.9788
3897;4992.6918
3898;2616.1705
3899;3232.6797
3900;4580.5286
3901;2618.3931
3902;6874.1477
3903;2619.6734
3904;2896.3734
3905;3669.6700
3906;2898.0523
3907;3059.9981
3908;3240.9342
3909;4239.0590
3910;2901.3509
3911;3243.6261
3912;3244.5628
3913;2399.1092
3914;3942.3198
3915;5018.4033
3916;2301.0574
3917;4249.0194
3918;2908.1634
3919;2632.1419
3920;4252.8401
3921;4608.1571
3922;3253.7545
3923;3688.5199
3924;5533.6708
3925;3953.5440
3926;5535.8589
3927;3460.8444
3928;1910.3954
3929;4262.5704
3930;3079.4584
3931;3261.5398
3932;2919.1648
3933;3082.2826
3934;3083.2247
3935;5046.1760
3936;4270.7594
3937;3266.8113
3938;4272.9036
3939;4629.8879
3940;5556.7637
3941;3473.9065
3942;3270.4951
3943;3972.2390
3944;9269.3872
3945;3272.4840
3946;3091.6198
3947;4638.3031
3948;3976.6069
3949;3480.4612
3950;2422.1429
3951;4286.2510
3952;6966.0276
3953;2534.0518
3954;4289.2975
3955;5576.9801
3956;6197.5287
3957;2146.2520
3958;3488.5933
3959;2427.7969
3960;7977.8889
3961;3723.9457
3962;2940.9007
3963;3287.8257
3964;3106.1091
3965;4301.6728
3966;3290.4510
3967;3996.4736
3968;3292.1516
3969;3498.8466
3970;6998.5645
3971;4307.7286
3972;3734.2952
3973;2668.3041
3974;5604.3259
3975;3297.5898
3976;5097.1369
3977;3505.2110
3978;4674.5223
3979;8014.1782
3980;3117.5659
3981;2806.7543
3982;2955.4200
3983;3744.4629
3984;2957.0939
3985;5108.6038
3986;4014.8283
3987;3748.0979
3988;4325.6372
3989;4687.0095
3990;4687.9183
3991;3126.2106
3992;4020.3306
3993;3753.1738
3994;2815.8285
3995;2253.6201
3996;3315.0228
3997;3131.7947
3998;2967.9073
3999;2686.1958
4000;3134.8370
4001;3527.6225
4002;5645.0921
4003;3137.1051
4004;2824.3408
4005;3766.7199
4006;4709.3092
4007;3768.3777
4008;3769.2765
4009;2459.1342
4010;4351.6881
4011;4352.6060
4012;4042.6189
4013;3538.2203
4014;4044.5961
4015;2265.9310
4016;2463.9210
4017;4360.1546
4018;3779.7295
4019;2465.9958
4020;5672.6805
4021;3152.4297
4022;2580.2118
4023;4367.4223
4024;4056.3747
4025;2470.0494
4026;2368.0841
4027;3553.0595
4028;3553.9925
4029;4375.0647
4030;7110.3415
4031;4376.5072
4032;2845.6768
4033;4066.1785
4034;2997.0754
4035;6328.0462
4036;3560.4545
4037;4748.1793
4038;4383.8451
4039;3800.2638
4040;3354.1116
4041;4387.0628
4042;2194.4914
4043;3003.9298
4044;4077.6728
4045;2196.6278
4046;3360.4860
4047;3809.4825
4048;3572.3255
4049;2599.0027
4050;3574.5585
4051;7149.9840
4052;3575.9077
4053;6358.0496
4054;7153.6149
4055;4088.7050
4056;4089.6311
4057;4405.1357
4058;2864.2862
4059;4407.5142
4060;4775.7194
4061;4776.6252
4062;3583.3992
4063;5734.3333
4064;4096.8785
4065;4780.6024
4066;3187.9351
4067;3376.3990
4068;4416.2074
4069;3377.9795
4070;5743.3622
4071;3379.3829
4072;8207.9229
4073;6384.8115
4074;6385.6907
4075;3381.5975
4076;3382.5280
4077;3383.4664
4078;2739.9472
4079;4795.8168
4080;2878.4376
4081;3199.2028
4082;3600.0179
4083;7200.8472
4084;3389.5740
4085;4433.4384
4086;4803.7980
4087;4118.4647
4088;2218.5942
4089;7211.2564
4090;5245.4351
4091;7213.3443
4092;3038.1391
4093;3039.0834
4094;4442.6560
4095;3851.2315
4096;4814.9534
4097;3399.7292
4098;3400.6591
4099;4818.5144
4100;3855.7409
4101;3044.9506
4102;5260.3634
4103;3858.5286
4104;6431.7652
4105;2895.2428
4106;4136.9879
4107;3218.5887
4108;3408.8563
4109;3864.3020
4110;6441.3801
4111;5798.1325
4112;4832.6906
4113;2762.4887
4114;4835.2692
4115;5803.2196
4116;5804.1168
4117;2903.0051
4118;9677.5112
4119;7258.9947
4120;4467.9932
4121;3417.6393
4122;7263.3389
4123;5283.2448
4124;4843.8876
4125;4152.8203
4126;5814.8386
4127;2326.8921
4128;3636.7042
4129;3637.6396
4130;4478.0168
4131;2911.6597
4132;3065.8504
4133;3237.1143
4134;2649.4982
4135;2915.3941
4136;3888.1233
4137;2917.0371
4138;5834.9673
4139;4168.7581
4140;5306.5971
4141;2654.2508
4142;5840.2486
4143;2921.0239
4144;2921.9723
4145;3076.7036
4146;2923.8135
4147;3249.6162
4148;3656.7466
4149;2438.7847
4150;3252.6556
4151;3444.9231
4152;3083.2437
4153;7323.5686
4154;4883.2934
4155;3085.1266
4156;3257.4579
4157;3665.5690
4158;3259.2252
4159;4191.3579
4160;3089.3151
4161;7337.9929
4162;7338.8534
4163;2936.4890
4164;3916.2445
4165;2555.0267
4166;4898.0460
4167;4898.8747
4168;4199.9543
4169;3459.7184
4170;2941.7000
4171;7355.1169
4172;2675.5406
4173;2676.4461
4174;4206.7690
4175;4207.6912
4176;4208.6176
4177;4910.9636
4178;3102.6027
4179;5359.9427
4180;4536.2575
4181;2564.9194
4182;4917.0079
4183;3471.7646
4184;8432.2779
4185;3690.0431
4186;3108.3408
4187;5906.7392
4188;3282.4647
4189;3283.4009
4190;5911.0166
4191;6568.6829
4192;2956.8562
4193;2465.0011
4194;3114.6232
4195;4932.3994
4196;3482.6309
4197;2692.0766
4198;9871.7739
4199;4936.7977
4200;4232.4677
4201;5926.3023
4202;7408.7487
4203;9879.1617
4204;2964.6947
4205;6589.0790
4206;8472.5256
4207;3707.6650
4208;5933.1576
4209;2473.1036
4210;4947.1214
4211;5397.7601
4212;2969.7159
4213;2829.1536
4214;5942.1087
4215;8489.5778
4216;11886.1977
4217;9905.9875
4218;3497.1684
4219;4574.0623
4220;4574.9714
4221;9913.2662
4222;5948.8563
4223;5949.7542
4224;5950.6498
4225;3968.0264
4226;4960.9469
4227;4253.1564
4228;6616.8996
4229;6617.7767
4230;4582.4545
4231;3972.3824
4232;3505.9761
4233;2710.1154
4234;2982.0735
4235;2386.6128
4236;3730.0168
4237;3979.6152
4238;4975.4342
4239;3981.2791
4240;6636.2388
4241;5973.5102
4242;3514.7688
4243;3320.4413
4244;5977.6887
4245;5978.5792
4246;4983.0623
4247;4272.1064
4248;3988.2226
4249;3324.4600
4250;2394.5682
4251;6652.4593
4252;4990.2540
4253;2852.5197
4254;4279.6670
4255;3329.5723
4256;4281.8048
4257;3155.9478
4258;2999.0986
4259;2857.2320
4260;6001.0841
4261;2501.4080
4262;4618.9034
4263;3003.2327
4264;4291.2586
4265;4292.1836
4266;4006.9693
4267;4294.0986
4268;4295.0223
4269;2074.4192
4270;1719.7746
4271;3010.5496
4272;4301.7119
4273;4633.5314
4274;3765.6787
4275;2870.0373
4276;3767.8576
4277;5024.7222
4278;3350.7570
4279;2623.2851
4280;5028.8754
4281;2624.6732
4282;3019.3191
4283;3179.1752
4284;6712.4686
4285;2746.9613
4286;3555.8304
4287;3023.4044
4288;2749.5017
4289;3781.4955
4290;5501.2601
4291;3185.8665
4292;3186.8128
4293;4037.5567
4294;3188.4838
4295;2885.7638
4296;6060.8975
4297;2245.7315
4298;3567.6874
4299;6065.9583
4300;4333.7504
4301;2758.7941
4302;5518.4903
4303;3195.8611
4304;2641.0119
4305;3197.9590
4306;3376.5635
4307;3799.5682
4308;4343.2898
4309;5068.0847
4310;3578.4069
4311;5070.3235
4312;4681.2176
4313;4057.9819
4314;12174.7346
4315;4059.1763
4316;3582.5649
4317;3583.5018
4318;2901.8757
4319;10157.3952
4320;2903.0615
4321;7621.3938
4322;3049.5062
4323;3050.4422
4324;3390.3213
4325;3212.7712
4326;3816.1016
4327;2908.4562
4328;5553.3700
4329;1651.9730
4330;5094.4935
4331;5558.5324
4332;3597.6362
4333;2549.2812
4334;5099.4640
4335;5563.9571
4336;3826.1552
4337;4373.6703
4338;2552.2614
4339;2917.8204
4340;5571.2903
4341;5572.1935
4342;3831.8160
4343;3227.7383
4344;4089.3983
4345;4382.4230
4346;4720.4513
4347;4721.3572
4348;6820.6202
4349;2669.8873
4350;2925.1091
4351;4388.5890
4352;2793.6847
4353;4391.0021
4354;2365.3421
4355;2460.9141
4356;3418.8168
4357;2931.3634
4358;3078.8554
4359;5132.3393
4360;5599.8073
4361;5600.7101
4362;4401.4835
4363;4740.9788
4364;4109.7787
4365;5605.1381
4366;3627.7938
4367;3427.1922
4368;4407.3062
4369;6171.1232
4370;4115.0126
4371;2940.1983
4372;6175.3108
4373;3860.5040
4374;4118.8025
4375;5149.4158
4376;2207.8473
4377;3864.6530
4378;4417.6632
4379;6872.8067
4380;5624.1092
4381;4419.8688
4382;3438.5634
4383;4762.0090
4384;3440.1560
4385;4129.1191
4386;6882.7508
4387;3644.7490
4388;3645.6880
4389;2695.5922
4390;5167.4533
4391;3876.5183
4392;2820.2364
4393;3103.2059
4394;5172.9192
4395;3880.5639
4396;4435.8529
4397;4436.7794
4398;3451.7709
4399;3452.7066
4400;4144.1793
4401;2303.2824
4402;3274.0308
4403;4786.0421
4404;4786.9604
4405;4149.6212
4406;2223.9721
4407;5190.1792
4408;5191.0903
4409;2967.2812
4410;2968.2114
4411;7792.3970
4412;4796.2416
4413;5196.8420
4414;3898.5655
4415;3670.1733
4416;3467.2162
4417;4458.7708
4418;4162.4493
4419;3122.7858
4420;6246.4664
4421;4165.2395
4422;3124.8740
4423;3290.2318
4424;7815.1626
4425;2842.8269
4426;5686.5581
4427;4468.9195
4428;3681.2265
4429;3912.2306
4430;5217.2028
4431;3131.2682
4432;4175.9541
4433;3480.8920
4434;3916.9346
4435;2985.2809
4436;3135.4680
4437;2613.8471
4438;3486.0150
4439;3692.0020
4440;3692.9227
4441;3693.8602
4442;4187.3040
4443;3306.7084
4444;4189.4216
4445;5237.6888
4446;3929.1996
4447;3930.1282
4448;3931.0624
4449;4839.1503
4450;5243.3230
4451;2997.1269
4452;4196.8959
4453;3314.2833
4454;4199.0226
4455;3000.2521
4456;3938.7647
4457;7003.0213
4458;4849.1634
4459;3709.1198
4460;3319.6279
4461;5734.7131
4462;5257.7324
4463;4207.1174
4464;5259.8112
4465;6312.6690
4466;3714.2450
4467;5741.1035
4468;4858.7779
4469;4211.8706
4470;7898.1295
4471;7021.4036
4472;3010.1178
4473;4863.4138
4474;6323.3341
4475;3952.9524
4476;3953.8845
4477;3954.8190
4478;5753.3711
4479;2344.9272
4480;5277.0015
4481;4871.9965
4482;7038.2141
4483;7918.8509
4484;4224.3190
4485;3728.2679
4486;3336.7609
4487;3019.8737
4488;3020.8166
4489;4532.1494
4490;4230.9340
4491;2885.6803
4492;7054.6625
4493;7937.3347
4494;3342.9802
4495;4235.3691
4496;5295.1271
4497;3178.0231
4498;4238.2905
4499;2890.6910
4500;7950.2686
4501;2891.9497
4502;6363.1803
4503;4546.0518
4504;5304.6102
4505;3979.3882
4506;3032.8621
4507;6369.9066
4508;5791.7285
4509;3748.5284
4510;4902.8426
4511;4903.7636
4512;3985.2437
4513;7971.3576
4514;3986.6075
4515;3987.5423
4516;4558.1018
4517;3191.6172
4518;5320.2753
4519;3547.7629
4520;3041.8857
4521;5324.2148
4522;12778.9098
4523;4260.5669
4524;3760.1469
4525;2906.5206
4526;15986.6088
4527;4568.5278
4528;5330.8604
4529;9139.4658
4530;3368.1136
4531;3369.0533
4532;4573.2109
4533;3370.6696
4534;4003.6042
4535;5339.0488
4536;5825.3221
4537;3052.3093
4538;3205.8716
4539;4008.2140
4540;6414.0067
4541;3055.2390
4542;3775.0561
4543;3566.2718
4544;4280.4562
4545;3777.8072
4546;3568.8713
4547;2570.5412
4548;5843.0442
4549;2922.4751
4550;8037.6800
4551;4593.8735
4552;3573.9529
4553;3574.8931
4554;2925.8612
4555;4598.7067
4556;5853.8034
4557;4293.7103
4558;4294.6283
4559;4295.5606
4560;5858.4787
4561;4297.1438
4562;2803.4398
4563;3224.8868
4564;3794.9203
4565;16129.1593
4566;2806.0264
4567;3586.4202
4568;3075.0092
4569;4036.8771
4570;6459.8981
4571;4970.0733
4572;3401.5216
4573;3591.4351
4574;4618.4869
4575;4974.6770
4576;7186.5285
4577;4620.8346
4578;7188.8503
4579;4314.2389
4580;6472.2202
4581;2814.9157
4582;2698.5848
4583;4318.6678
4584;3811.5291
4585;2700.7487
4586;3412.4167
4587;6484.4901
4588;4632.7013
4589;3414.5149
4590;6488.4738
4591;4635.5401
4592;4056.9713
4593;2405.0844
4594;4059.5084
4595;5905.6397
4596;4997.9000
4597;2499.9094
4598;5417.3850
4599;3824.9768
4600;4335.9050
4601;5913.4963
4602;6505.7406
4603;7229.4849
4604;5915.9337
4605;7231.4727
4606;2604.2869
4607;5009.1663
4608;7236.3482
4609;5921.5544
4610;8143.0086
4611;2606.7217
4612;5431.5846
4613;5432.4957
4614;3622.5987
4615;3432.8794
4616;4349.2446
4617;5437.4701
4618;13050.7196
4619;13051.5157
4620;4351.4245
4621;4663.1674
4622;4353.2201
4623;5023.8541
4624;3842.7098
4625;3630.1606
4626;5941.1612
4627;7262.2824
4628;3632.0834
4629;3114.1345
4630;8175.4758
4631;5031.9811
4632;5452.2168
4633;1925.2813
4634;5036.2583
4635;5456.8486
4636;2848.0052
4637;5459.5761
4638;7280.3174
4639;2427.7341
4640;4097.7365
4641;3643.3752
4642;8198.4654
4643;3859.0400
4644;5047.3486
4645;3646.2494
4646;3647.1885
4647;3648.1286
4648;3457.0662
4649;2986.5920
4650;5974.0795
4651;3286.6922
4652;4383.1844
4653;3461.3541
4654;5481.3923
4655;4111.9784
4656;2742.2745
4657;6582.3550
4658;6583.2528
4659;5985.6770
4660;3874.0247
4661;4117.0771
4662;7320.1323
4663;3295.0076
4664;3295.9563
4665;4395.5374
4666;4710.4306
4667;4397.3316
4668;4712.3531
4669;5075.7606
4670;3473.8347
4671;4715.4176
4672;3668.4899
4673;7337.8527
4674;7338.7339
4675;3886.1467
4676;3478.0243
4677;5084.1877
4678;6009.4933
4679;2361.8260
4680;3674.8946
4681;3308.3526
4682;3483.4204
4683;4728.4212
4684;6620.5882
4685;5518.0705
4686;5094.5221
4687;4140.2329
4688;8281.3362
4689;5097.1269
4690;4142.3514
4691;4143.2806
4692;3683.8042
4693;4737.2348
4694;3685.4560
4695;5529.0930
4696;5530.0081
4697;3687.6095
4698;3688.4968
4699;5108.0706
4700;5108.9907
4701;5535.6516
4702;6643.6775
4703;4746.4100
4704;3323.4336
4705;4748.6176
4706;4432.9747
4707;3023.4366
4708;3326.7251
4709;5118.9478
4710;4437.3512
4711;5120.9404
4712;5548.5996
4713;16646.5449
4714;16647.2913
4715;3700.3359
4716;2896.8647
4717;5553.2355
4718;3508.2516
4719;7407.1939
4720;3509.6093
4721;3031.9773
4722;2901.1059
4723;3512.8025
4724;3513.7469
4725;6069.9222
4726;3515.1031
4727;4175.1203
4728;6681.0892
4729;6681.9842
4730;5140.9083
4731;3038.7630
4732;6078.4286
4733;4458.3803
4734;2307.0220
4735;2390.3783
4736;6085.5043
4737;6086.4022
4738;8369.6752
4739;4464.7565
4740;3349.5146
4741;3190.9629
4742;4468.2802
4743;4469.2112
4744;11173.8587
4745;2579.5423
4746;4192.6814
4747;3727.7677
4748;9586.4003
4749;4474.5631
4750;5163.8759
4751;5595.1123
4752;9592.4692
4753;5166.0961
4754;3199.0095
4755;2800.0891
4756;3953.9475
4757;5171.4649
4758;5603.3297
4759;4483.5932
4760;11209.7745
4761;3540.8730
4762;5176.0435
4763;4206.4711
4764;4808.3037
4765;5179.0924
4766;6121.6427
4767;4490.1356
4768;6123.8151
4769;9623.9866
4770;4812.9189
4771;3964.5195
4772;5185.2885
4773;3745.8608
4774;3211.6886
4775;5621.3559
4776;6746.5248
4777;5623.0152
4778;4218.1767
4779;9642.4017
4780;4500.7163
4781;6138.2454
4782;6139.1527
4783;3555.1912
4784;3556.1332
4785;3072.1588
4786;5199.8829
4787;5200.8019
4788;4508.2931
4789;4509.2182
4790;5203.8610
4791;5638.4242
4792;5205.6177
4793;3760.5489
4794;5641.7373
4795;5208.6784
4796;6156.6125
4797;4838.2618
4798;3565.9778
4799;8470.0708
4800;6160.9564
4801;3987.4388
4802;3390.2721
4803;13561.8757
4804;4844.4533
4805;3570.5312
4806;3991.5318
4807;4847.7777
4808;6170.8034
4809;3993.8019
4810;2829.8991
4811;3575.5529
4812;4246.8897
4813;5227.8329
4814;3237.2272
4815;3578.9340
4816;3778.6807
4817;9717.4552
4818;6184.7417
4819;3240.5748
4820;5671.9144
4821;2836.9110
4822;6190.5211
4823;4006.5664
4824;13623.1200
4825;5240.5742
4826;4258.8988
4827;6815.1323
4828;3787.1208
4829;6197.9930
4830;3589.2467
4831;4547.3062
4832;4548.2367
4833;4014.0891
4834;4015.0287
4835;3792.9118
4836;4877.5239
4837;4268.7042
4838;4269.6390
4839;3254.0027
4840;4020.5881
4841;3418.4454
4842;2973.5158
4843;5700.1469
4844;4561.0467
4845;6220.5114
4846;4025.9736
4847;8556.0591
4848;3603.4968
4849;6847.5420
4850;4892.0281
4851;6849.7364
4852;3425.8170
4853;5271.4093
4854;3115.8763
4855;5713.3243
4856;8570.8429
4857;3810.2068
4858;3430.1346
4859;5278.0512
4860;4575.2083
4861;2860.4588
4862;4291.6198
4863;4292.5541
4864;5284.0640
4865;7633.4203
4866;4294.7323
4867;9817.3850
4868;4909.6155
4869;5288.1987
4870;4911.3946
4871;5290.1156
4872;4046.2625
4873;3621.2853
4874;4587.8925
4875;4049.0791
4876;3623.8052
4877;3624.7471
4878;3280.4809
4879;4053.2974
4880;4922.7862
4881;4595.5318
4882;4055.8182
4883;5746.6571
4884;7663.0874
4885;5306.1311
4886;4312.1644
4887;3833.9694
4888;4060.4360
4889;5310.7219
4890;6277.2103
