;Evaluation
3338;1890.8358
3339;4917.0715
3340;2459.4838
3341;3514.4718
3342;2461.0784
3343;3516.7504
3344;5471.3867
3345;3283.7637
3346;2898.3773
3347;2347.2561
3348;5477.8144
3349;2739.8459
3350;4484.2856
3351;4933.6096
3352;2146.0008
3353;1702.9181
3354;7055.7943
3355;3293.6348
3356;3294.5568
3357;2354.1888
3358;2355.1329
3359;1979.2567
3360;2250.1060
3361;6188.6554
3362;3095.2560
3363;3302.5357
3364;3539.3545
3365;2915.6970
3366;6196.7258
3367;2610.0312
3368;4133.4585
3369;1654.3435
3370;3309.6127
3371;3103.6975
3372;3104.6307
3373;2484.6505
3374;4141.9933
3375;3824.2997
3376;3315.2546
3377;5526.2954
3378;9947.7299
3379;6218.1382
3380;3827.4667
3381;2262.6380
3382;1992.0792
3383;2491.0460
3384;3833.2921
3385;5537.8559
3386;2492.9738
3387;3117.1521
3388;2375.8981
3389;3564.7727
3390;2377.4636
3391;4161.4327
3392;5549.4264
3393;4541.3407
3394;2630.1395
3395;2499.5783
3396;4545.5854
3397;2942.1958
3398;3127.0184
3399;1668.7055
3400;2384.8131
3401;1927.1540
3402;6264.1124
3403;6264.9782
3404;3133.4238
3405;5571.4053
3406;3134.8470
3407;4180.7076
3408;2641.3792
3409;2510.2455
3410;3586.9797
3411;4566.1473
3412;5581.7283
3413;2393.1194
3414;3351.2980
3415;3867.7786
3416;5587.6606
3417;2794.6593
3418;3144.9145
3419;3145.8486
3420;4195.3760
3421;3147.4651
3422;2015.3312
3423;2800.0084
3424;3877.8539
3425;4583.8216
3426;3362.3991
3427;2522.7475
3428;2523.6952
3429;3883.5274
3430;3606.9872
3431;2806.3770
3432;5052.3727
3433;5614.6150
3434;5615.4626
3435;3888.5393
3436;2298.7225
3437;4215.2105
3438;2811.0282
3439;3374.1626
3440;2301.5075
3441;1948.3854
3442;2815.2184
3443;3168.0554
3444;4608.9869
3445;2669.2976
3446;3170.7051
3447;5073.9273
3448;2537.9109
3449;3384.7932
3450;3385.7227
3451;2540.2395
3452;2989.4503
3453;2824.3023
3454;3390.0791
3455;4623.7370
3456;3391.6639
3457;3180.6207
3458;2994.4619
3459;4628.7104
3460;3637.7670
3461;2315.8946
3462;2216.1570
3463;2999.2667
3464;1700.5164
3465;1963.0921
3466;3403.6233
3467;1891.8630
3468;3649.4819
3469;1966.0661
3470;2435.1275
3471;3653.6160
3472;2436.6916
3473;2843.7485
3474;5688.3842
3475;2438.7828
3476;2846.1551
3477;3014.5142
3478;2136.2370
3479;2051.7379
3480;4275.3657
3481;4276.2380
3482;3666.2731
3483;2702.4087
3484;3423.9807
3485;6420.8367
3486;3425.3741
3487;3670.9697
3488;2448.2626
3489;6427.5565
3490;4675.4938
3491;7348.0502
3492;2572.7579
3493;5146.4108
3494;3431.8726
3495;3432.7372
3496;3219.1263
3497;2862.3877
3498;3964.1322
3499;3681.8345
3500;3033.0383
3501;8594.4389
3502;5730.5038
3503;2456.8806
3504;3440.5592
3505;3036.7267
3506;4302.9290
3507;2718.5842
3508;4305.3378
3509;3691.2160
3510;2461.7602
3511;3447.3874
3512;3978.6757
3513;3449.1167
3514;5174.5711
3515;3044.7905
3516;2876.5719
3517;2589.8592
3518;2727.0865
3519;3048.8306
3520;3987.8530
3521;5185.1073
3522;3241.6265
3523;4715.9967
3524;3052.4669
3525;3244.1808
3526;3461.3891
3527;4327.6443
3528;3995.6696
3529;3711.1892
3530;3248.2237
3531;5198.0528
3532;2736.7579
3533;2737.7033
3534;4002.1737
3535;2602.3611
3536;4732.4732
3537;3063.1213
3538;2604.5974
3539;6512.3633
3540;5789.6244
3541;2172.0590
3542;3476.2198
3543;2745.3232
3544;3478.3298
3545;2746.9819
3546;5800.0636
3547;3480.9692
3548;2901.7463
3549;3731.7387
3550;5805.7960
3551;3484.4034
3552;5227.5030
3553;6535.2306
3554;4022.5987
3555;1868.5972
3556;4757.3262
3557;4758.2043
3558;2094.5661
3559;3491.8744
3560;2278.2598
3561;7486.5609
3562;2759.1522
3563;4033.4508
3564;3278.1136
3565;6557.0795
3566;2623.7779
3567;3280.6587
3568;2386.8866
3569;3501.6960
3570;2919.0201
3571;4042.6405
3572;2628.6598
3573;3756.1517
3574;4045.9299
3575;2287.7836
3576;2770.3594
3577;5264.5561
3578;4050.5729
3579;3511.4230
3580;5268.0269
3581;1882.4001
3582;2775.0029
3583;2637.1827
3584;4058.1134
3585;4059.0301
3586;4797.9410
3587;3105.4895
3588;2112.6901
3589;2516.0098
3590;3774.9365
3591;3304.0026
3592;4806.7270
3593;4407.0781
3594;2784.3604
3595;4810.2531
3596;4071.1299
3597;3781.2565
3598;2407.2011
3599;2943.0749
3600;3117.1353
3601;3312.8761
3602;3534.6656
3603;3314.6842
3604;4420.4845
3605;2653.2353
3606;6633.9597
3607;4083.3529
3608;2950.0237
3609;6638.4252
3610;2656.3169
3611;4830.5665
3612;3796.3670
3613;3322.7546
3614;3323.6864
3615;4432.4896
3616;4433.4006
3617;5912.0801
3618;2661.3832
3619;3327.6612
3620;2536.2650
3621;2316.6669
3622;2961.1282
3623;4442.6079
3624;3554.9958
3625;2807.5217
3626;3811.1347
3627;5929.3158
3628;3812.6232
3629;6672.9443
3630;3559.8339
3631;7629.0684
3632;5934.6044
3633;1908.5137
3634;2969.7412
3635;4455.5261
3636;1573.4991
3637;3147.9338
3638;5946.9723
3639;3569.0911
3640;4462.2721
3641;3570.7385
3642;4464.3362
3643;4465.2480
3644;2552.5191
3645;2553.4567
3646;3575.7687
3647;5960.4987
3648;3832.6734
3649;3833.6002
3650;4473.4359
3651;2826.2739
3652;2827.2160
3653;4477.3366
3654;4133.8474
3655;4479.2447
3656;2688.4941
3657;2830.9393
3658;3164.9262
3659;2563.0332
3660;2341.1146
3661;2071.9464
3662;4144.8117
3663;7698.3587
3664;2450.4305
3665;4147.8030
3666;2345.3655
3667;5395.2297
3668;4905.6609
3669;2998.8467
3670;3599.5469
3671;2842.6922
3672;4155.6116
3673;3602.4593
3674;3378.2329
3675;3180.4515
3676;4506.5440
3677;3863.6689
3678;3607.0108
3679;3183.5902
3680;3866.7100
3681;5414.2899
3682;2166.6737
3683;6771.7254
3684;4168.1222
3685;1506.1243
3686;2582.8666
3687;2359.2241
3688;2714.0558
3689;2585.7659
3690;3017.6658
3691;7760.4732
3692;3196.4263
3693;3882.3019
3694;3198.1274
3695;5437.7087
3696;4532.3355
3697;1813.8989
3698;2474.4442
3699;3403.2950
3700;2866.8787
3701;2724.4798
3702;4192.4275
3703;4542.7087
3704;3029.4150
3705;2371.8020
3706;3897.3883
3707;2729.1199
3708;4549.4467
3709;3900.4525
3710;3213.0732
3711;2276.8829
3712;2603.0948
3713;2377.6927
3714;3217.8083
3715;5471.1639
3716;4974.6924
3717;3909.6133
3718;7820.0780
3719;4977.3197
3720;6084.2763
3721;4978.9487
3722;3222.6002
3723;3653.2105
3724;2108.5784
3725;4984.8178
3726;3656.4537
3727;6856.7217
3728;2385.9024
3729;2287.3963
3730;3660.7658
3731;4576.8671
3732;2289.3883
3733;4227.4825
3734;6107.1964
3735;3665.2464
3736;3437.1002
3737;2391.9802
3738;5502.4519
3739;4233.5748
3740;4587.2012
3741;3238.9477
3742;3933.9341
3743;6120.2293
3744;5509.1022
3745;3673.6623
3746;2901.2036
3747;3063.3246
3748;3064.2659
3749;3448.1729
3750;4598.4772
3751;6898.4606
3752;3450.1640
3753;4601.1331
3754;4248.1120
3755;4249.0302
3756;1973.7246
3757;5024.9328
3758;4252.7759
3759;3456.3156
3760;5028.2747
3761;4255.6128
3762;2767.0945
3763;3256.3363
3764;5033.4268
3765;5034.3320
3766;1787.3405
3767;2409.9781
3768;3465.2779
3769;4265.8753
3770;2919.7025
3771;6164.7000
3772;3963.9206
3773;3964.8445
3774;3470.1656
3775;3471.0927
3776;2923.9701
3777;3969.1720
3778;5557.7390
3779;2647.4929
3780;4277.6378
3781;4278.5572
3782;5057.3748
3783;4280.2334
3784;3092.2216
3785;3479.6804
3786;3275.9304
3787;3713.6513
3788;3277.6899
3789;3715.6454
3790;3097.3082
3791;5576.0527
3792;6196.4888
3793;2789.3683
3794;3487.6452
3795;4293.3308
3796;4294.1714
3797;1861.7722
3798;3491.7580
3799;6984.3852
3800;3991.9953
3801;3493.9280
3802;3106.6565
3803;9320.7917
3804;4302.8223
3805;6992.9499
3806;3497.4081
3807;2798.8733
3808;2947.1275
3809;3294.7864
3810;2801.5005
3811;8005.1401
3812;3114.0453
3813;3504.2339
3814;2670.8406
3815;4315.3497
3816;2672.3001
3817;2440.8804
3818;2807.9598
3819;4320.7631
3820;3305.0476
3821;4014.1963
3822;4684.1283
3823;3748.2307
3824;2812.1092
3825;6250.0167
3826;2813.4547
3827;4689.9983
3828;2680.9252
3829;2166.3221
3830;3130.0730
3831;3757.0030
3832;2818.6984
3833;2169.1895
3834;5640.7568
3835;5128.8655
3836;4340.7089
3837;8062.1514
3838;3320.6462
3839;3764.3275
3840;3137.8815
3841;2690.5633
3842;6278.8602
3843;2975.1416
3844;4349.2024
3845;6283.0651
3846;3142.4731
3847;2977.9679
3848;2830.0182
3849;3145.4050
3850;2980.8019
3851;2179.2337
3852;3542.1880
3853;2699.7530
3854;2984.8821
3855;3336.9773
3856;4728.2978
3857;2702.8345
3858;4367.0383
3859;2184.4784
3860;4733.9457
3861;4370.7108
3862;2841.9093
3863;2707.5243
3864;2843.8480
3865;3555.7426
3866;2586.9020
3867;4065.9665
3868;3349.3718
3869;7118.2756
3870;4746.4310
3871;2998.6910
3872;2999.6296
3873;7124.9914
3874;4750.8266
3875;3168.1583
3876;3355.4552
3877;2377.7367
3878;2718.3627
3879;1969.4335
3880;5193.0478
3881;2116.6281
3882;4763.2854
3883;5197.2066
3884;4398.5551
3885;2860.0042
3886;1907.6342
3887;4769.9944
3888;4089.4912
3889;3368.7535
3890;2864.3862
3891;2604.9364
3892;3372.0319
3893;4410.5004
3894;3823.3578
3895;1978.5263
3896;2733.2000
3897;2296.8461
3898;3191.0073
3899;3023.9779
3900;3024.9234
3901;2395.6836
3902;4792.2805
3903;4108.5884
3904;4794.2633
3905;6393.2240
3906;3197.5537
3907;4797.1593
3908;2399.5351
3909;3200.3053
3910;4115.6039
3911;3602.0855
3912;3602.9505
3913;4804.8353
3914;3604.5567
3915;3204.9853
3916;3606.4791
3917;7213.8039
3918;3395.6665
3919;3207.9546
3920;11549.4042
3921;3610.1098
3922;3209.9283
3923;4127.9756
3924;3400.4474
3925;4130.0390
3926;6425.3878
3927;5783.6411
3928;2755.0654
3929;5786.5310
3930;2631.1930
3931;4453.7014
3932;2632.6830
3933;2896.8989
3934;5794.6914
3935;3220.2142
3936;7246.3537
3937;3221.5138
3938;6443.9123
3939;3053.3215
3940;3626.7546
3941;3414.3551
3942;3055.8382
3943;4148.1329
3944;4468.1410
3945;8298.8260
3946;1874.8931
3947;2768.6310
3948;3231.0086
3949;2644.5032
3950;4849.1611
3951;3423.8720
3952;4478.2898
3953;5293.4289
3954;4160.0479
3955;2912.9680
3956;3884.8871
3957;3067.9578
3958;2535.3101
3959;2333.4415
3960;4862.2474
3961;4489.1493
3962;3072.4654
3963;3649.4795
3964;3650.4145
3965;3651.3479
3966;4494.8558
3967;4870.3371
3968;5314.0013
3969;3248.3822
3970;3898.9840
3971;4178.4098
3972;2925.8334
3973;2926.7732
3974;5854.4402
3975;2662.0453
3976;3083.3142
3977;3446.9847
3978;2171.2847
3979;3449.3288
3980;5331.6871
3981;3910.8353
3982;5333.8520
3983;3088.9619
3984;2174.6755
3985;4893.9126
3986;3091.8382
3987;5875.3855
3988;3457.0475
3989;2672.3063
3990;3267.0924
3991;9802.0946
3992;2353.4597
3993;4203.5306
3994;1784.2839
3995;2454.3397
3996;4208.3552
3997;3101.8372
3998;4534.3737
3999;3468.4011
4000;9827.7875
4001;3276.8655
4002;3470.5598
4003;3934.2269
4004;4540.4085
4005;5903.4282
4006;6560.2480
4007;4542.6288
4008;5906.3104
4009;7383.6973
4010;3282.5861
4011;2189.3520
4012;2815.7809
4013;2957.4692
4014;4225.8820
4015;4226.8086
4016;3481.8123
4017;4228.8362
4018;5383.0605
4019;5383.9503
4020;5923.2426
4021;3485.1399
4022;3486.0765
4023;3487.0110
4024;3705.8675
4025;3706.7944
4026;3954.8427
4027;4238.2501
4028;5395.0365
4029;2826.9220
4030;2699.3711
4031;3959.9999
4032;4243.7603
4033;6602.2711
4034;4571.7115
4035;3496.9536
4036;6606.1328
4037;1802.6406
4038;2052.2442
4039;3307.3315
4040;3134.1963
4041;6617.5107
4042;2978.8184
4043;6620.4679
4044;3724.9452
4045;5419.0047
4046;3138.2625
4047;3727.6162
4048;3139.9896
4049;8523.6797
4050;4973.0201
4051;4263.4428
4052;6632.9019
4053;3512.4697
4054;4976.9085
4055;7466.2068
4056;4267.3298
4057;3145.1898
4058;3984.8348
4059;3321.6378
4060;3517.9664
4061;2991.2196
4062;2992.1653
4063;3521.1290
4064;5442.6436
4065;3151.9466
4066;2852.7030
4067;2723.9881
4068;5448.8807
4069;4611.5038
4070;3747.7198
4071;3748.6451
4072;3999.4860
4073;3750.4541
4074;5001.4378
4075;5457.0187
4076;4002.7439
4077;6672.1240
4078;4004.2050
4079;2225.5176
4080;1939.3197
4081;3165.0925
4082;5012.3075
4083;2005.8544
4084;4629.8143
4085;3344.6834
4086;3763.6411
4087;6691.7870
4088;2738.5015
4089;4304.2503
4090;4305.1741
4091;6697.8196
4092;3768.4503
4093;2320.0066
4094;5484.5587
4095;5485.4336
4096;3353.1485
4097;3354.0899
4098;2745.2070
4099;3553.5447
4100;5492.7461
4101;3180.9552
4102;7555.6414
4103;5038.0039
4104;6718.2220
4105;6047.2949
4106;4320.4194
4107;4321.3319
4108;4322.2487
4109;2421.4164
4110;6054.4335
4111;2884.0122
4112;5047.9360
4113;4039.2729
4114;3787.7471
4115;2425.1096
4116;5053.2231
4117;3032.8824
4118;4333.6123
4119;5056.7966
4120;4335.3182
4121;2759.7852
4122;3036.6999
4123;7592.6110
4124;2893.3674
4125;3038.9821
4126;5526.2812
4127;4677.0026
4128;3378.7781
4129;4679.2256
4130;6759.7647
4131;6084.6860
4132;5071.4862
4133;2435.2702
4134;6765.5260
4135;3383.6510
4136;5076.3868
4137;2769.8894
4138;2902.6900
4139;3048.7669
4140;3388.4569
4141;8714.0290
4142;3813.3235
4143;4359.0101
4144;4359.9118
4145;3391.9855
4146;3592.4487
4147;4698.7385
4148;4699.5799
4149;6789.1668
4150;6111.1469
4151;3396.0138
4152;3596.7181
4153;3397.8431
4154;4078.3414
4155;2660.7418
4156;5100.6613
4157;4372.9111
4158;5102.5619
4159;3827.8560
4160;5568.6966
4161;5105.5531
4162;2918.4091
4163;6810.5009
4164;4087.2293
4165;4716.9508
4166;5110.9367
4167;4089.6138
4168;3834.9258
4169;4383.6978
4170;4721.7473
4171;3611.6859
4172;3612.5081
4173;5583.8675
4174;5584.7720
4175;4096.4259
4176;2119.8041
4177;2673.7508
4178;2674.6843
4179;3418.5922
4180;6837.9500
4181;5595.5853
4182;3240.4949
4183;3421.4600
4184;2464.4100
4185;3851.5700
4186;4109.2464
4187;6164.7662
4188;2284.1951
4189;3855.4979
4190;3856.4265
4191;3086.0889
4192;5611.9767
4193;5145.2233
4194;3431.0877
4195;4118.2360
4196;4413.3126
4197;6866.0308
4198;3635.8969
4199;2810.5075
4200;3436.0044
4201;5623.4145
4202;8837.6440
4203;6187.2279
4204;3867.8885
4205;3641.3028
4206;4422.5031
4207;5629.5026
4208;2949.7373
4209;3261.1764
4210;7746.1454
4211;2951.8599
4212;4769.3055
4213;3264.0990
4214;2954.1835
4215;6893.9725
4216;3447.9252
4217;7758.6939
4218;4775.4573
4219;4776.3583
4220;3881.7219
4221;3451.3602
4222;3883.7137
4223;2959.9214
4224;4782.3282
4225;3886.5721
4226;3658.8773
4227;5655.5282
4228;2828.7174
4229;5658.3408
4230;4788.7327
4231;4447.5533
4232;3460.1343
4233;6921.1510
4234;2596.3812
4235;3666.4137
4236;2150.2392
4237;3898.2328
4238;3669.8612
4239;3670.7948
4240;3285.3391
4241;5202.7007
4242;8919.7633
4243;4460.8068
4244;4804.8510
4245;5679.3678
4246;3288.9951
4247;3472.6021
4248;3290.7778
4249;4169.1821
4250;2157.4031
4251;2721.1558
4252;4471.3921
4253;3130.9202
4254;2723.4929
4255;2848.1948
4256;5222.6030
4257;4477.4405
4258;6965.7901
4259;5225.2128
4260;2851.0649
4261;3137.1193
4262;3303.1622
4263;3138.9461
4264;1962.8081
4265;2731.8187
4266;4488.9122
4267;2514.7394
4268;2858.5961
4269;3145.4012
4270;4194.7948
4271;4195.7245
4272;6993.7589
4273;4842.7530
4274;2998.8443
4275;6998.1888
4276;5726.6932
4277;3938.0353
4278;3707.3051
4279;4502.6474
4280;3152.7762
4281;4504.8876
4282;5734.3763
4283;3320.8455
4284;2744.2604
4285;2630.8293
4286;4510.9100
4287;7894.9610
4288;6316.8669
4289;6317.7625
4290;2179.5029
4291;3327.5510
4292;5269.5346
4293;1917.1630
4294;4218.6872
4295;3955.9377
4296;3956.8721
4297;4523.0634
4298;6333.1805
4299;2043.9282
4300;3961.0451
4301;3961.9795
4302;5763.7834
4303;2757.5456
4304;6343.2426
4305;4229.7604
4306;4230.6901
4307;3173.9656
4308;5771.6612
4309;3528.0578
4310;3969.9990
4311;7058.6032
4312;6353.6292
4313;6354.5037
4314;6355.3981
4315;4237.8609
4316;2649.6123
4317;3180.4301
4318;2892.2484
4319;3182.4203
4320;4547.2364
4321;5788.2759
4322;4898.6896
4323;7076.7704
4324;4246.9907
4325;3748.2697
4326;10620.9186
4327;2451.9384
4328;3985.3308
4329;7085.9152
4330;3986.7517
4331;7088.4423
4332;6380.4876
4333;3039.2670
4334;5319.6307
4335;6384.4528
4336;3991.2169
4337;4562.3153
4338;3992.8980
4339;2778.6212
4340;5810.7502
4341;3760.8368
4342;9134.3082
4343;4263.6060
4344;4569.0738
4345;6397.5937
4346;3047.4234
4347;3200.7422
4348;4573.4093
4349;3558.0377
4350;5337.9684
4351;4004.4039
4352;5825.4491
4353;4578.0605
4354;5827.5250
4355;4274.4478
4356;6412.5651
4357;4933.6485
4358;4276.7584
4359;2673.8879
4360;3378.4841
4361;3210.5026
4362;3568.1664
4363;10705.1621
4364;4588.8513
4365;6425.2748
4366;2678.1530
4367;4592.0382
4368;4018.9660
4369;3216.1179
4370;4289.0802
4371;3217.7570
4372;5851.3628
4373;4291.9296
4374;10730.6522
4375;3389.5658
4376;5855.5941
4377;3221.5145
4378;4957.0933
4379;5371.0954
4380;2579.0816
4381;4960.6898
4382;2224.7211
4383;2482.3775
4384;3228.0367
4385;4304.9469
4386;4968.1635
4387;2936.6840
4388;4970.6922
4389;4616.5660
4390;4617.4913
4391;3803.5794
4392;6466.9334
4393;5390.0243
4394;4620.9466
4395;3595.0106
4396;4045.3156
4397;3596.7766
4398;4981.0713
4399;5397.0650
4400;4626.9794
4401;5889.7773
4402;4320.0786
4403;3812.7139
4404;4322.0070
4405;2702.2096
4406;3414.2070
4407;4055.3037
4408;2094.0244
4409;4328.5131
4410;4058.9164
4411;7216.7240
4412;7217.6056
4413;4331.4925
4414;5415.1957
4415;3095.3448
4416;4643.8876
4417;3612.8551
4418;4646.0257
4419;5421.2758
4420;4647.7328
4421;3828.4831
4422;5007.3997
4423;4650.6487
4424;5009.2960
4425;6512.9805
4426;4342.9176
4427;5011.9789
4428;5012.8958
4429;7241.7367
4430;4345.9728
4431;5927.2321
4432;5434.1232
4433;3261.4224
4434;2718.7959
4435;4661.7191
4436;5933.9946
4437;5021.9916
4438;2968.4924
4439;3110.7940
4440;5939.6937
4441;4667.8270
4442;4085.2634
4443;3113.5312
4444;3442.2144
4445;9344.0029
4446;3848.4688
4447;5452.9092
4448;4090.6174
4449;8182.1062
4450;5455.6497
4451;4365.4504
4452;3119.1294
4453;6551.0679
4454;4095.3532
4455;3277.2136
4456;2980.2374
4457;2623.5674
4458;3644.7842
4459;4101.3113
4460;5469.3277
4461;8204.8638
4462;3455.6225
4463;4378.0525
4464;4378.9808
4465;3864.7426
4466;3865.6801
4467;3866.5906
4468;3867.5297
4469;4384.0664
4470;4698.1377
4471;5482.0719
4472;7310.3145
4473;3463.7253
4474;5983.7022
4475;4702.4027
4476;10973.0714
4477;4703.6627
4478;5987.3741
4479;2994.5948
4480;4392.9993
4481;1690.5884
4482;4710.4181
4483;6595.4759
4484;5074.3639
4485;5997.8795
4486;4713.5443
4487;5999.9605
4488;6000.8679
4489;2870.9327
4490;4717.4583
4491;4403.8883
4492;3303.8470
4493;4720.6379
4494;4406.8515
4495;5509.4787
4496;5510.3925
4497;4133.7286
4498;3891.5062
4499;3892.4454
4500;9453.9201
4501;5091.4696
4502;6619.7903
4503;3485.0397
4504;3010.7564
4505;3897.2077
4506;6023.8268
4507;3313.9933
4508;3899.6930
4509;5100.5116
4510;5526.4607
4511;4737.8889
4512;3492.0218
4513;4740.0962
4514;4741.0208
4515;2371.4678
4516;3495.7405
4517;4152.1148
4518;3497.4380
4519;4431.0190
4520;5113.6302
4521;6044.2879
4522;3325.3056
4523;3326.2523
4524;4158.7512
4525;8318.3647
4526;6050.6079
4527;2894.7244
4528;6053.5130
4529;8324.4513
4530;4163.1584
4531;5124.8089
4532;2563.3605
4533;4444.0890
4534;4444.9981
4535;3175.9494
4536;2779.9097
4537;13344.3602
4538;4170.9853
4539;3337.7262
4540;6676.3468
4541;4173.6517
4542;3515.5964
4543;3516.5409
4544;2905.9191
4545;3183.6209
4546;6078.7065
4547;3520.1952
4548;5574.5478
4549;4779.1097
4550;4182.6520
4551;3937.5515
4552;5150.0255
4553;3720.4052
4554;7441.6493
4555;4465.9196
4556;3722.5384
4557;3723.4799
4558;3352.0778
4559;3944.5551
4560;3726.3359
4561;2917.2161
4562;4194.4333
4563;3948.6410
4564;3197.4688
4565;7461.6449
4566;5597.1477
4567;3535.9838
4568;3733.3586
4569;2800.9349
4570;6112.0334
4571;9605.4777
4572;2802.5492
4573;2492.1158
4574;4486.7253
4575;4487.6509
4576;3740.6501
4577;9619.6441
4578;4810.7484
4579;3208.0673
4580;4813.0206
4581;2592.5841
4582;4494.7430
4583;3211.4823
4584;3747.6647
4585;4819.3523
4586;3374.4948
4587;3970.9307
4588;3751.2594
4589;3216.3153
4590;4825.3975
4591;3754.0294
4592;3072.4298
4593;3558.4910
4594;3381.5144
4595;5203.2501
4596;3979.8340
4597;6766.6120
4598;3981.2955
4599;3982.2336
4600;8463.1006
4601;5208.9753
4602;5643.9699
4603;2945.6339
4604;2606.7132
4605;5648.7860
4606;4237.5128
4607;5650.9307
4608;5651.8453
4609;3990.4768
4610;4240.8059
4611;4241.7257
4612;3771.3655
4613;4526.5687
4614;4527.4998
4615;11319.5767
4616;5660.7021
4617;2831.3074
4618;3089.6516
4619;5665.2748
4620;3777.7874
4621;6800.9158
4622;4001.4714
4623;9718.6655
4624;5234.0464
4625;4003.4439
4626;6806.7509
4627;4255.1549
4628;5238.0322
4629;7566.9316
4630;4865.3605
4631;3585.9465
4632;4259.2471
4633;8519.3620
4634;4544.5907
4635;7575.1890
4636;5245.2781
4637;5683.2692
4638;4263.3798
4639;3411.6467
4640;5686.9771
4641;4266.1684
4642;5251.5875
4643;3793.7525
4644;3595.0255
4645;4879.8872
4646;3254.2059
4647;2972.1854
4648;8545.9048
4649;2849.5913
4650;4560.2102
4651;3601.1096
4652;4025.7092
4653;3803.0021
4654;3803.9351
4655;5706.8100
4656;3605.2424
4657;3606.1864
4658;4031.3809
4659;7615.7141
4660;4032.7883
4661;4033.7236
4662;3266.3434
4663;3430.5827
4664;6862.0632
4665;3813.2002
4666;3814.1423
4667;3815.0849
4668;4906.0332
4669;3271.6384
4670;6246.7521
4671;2988.5321
4672;2148.9737
4673;4046.0383
4674;3276.3101
4675;2294.3809
4676;9833.9137
4677;3825.2155
4678;11476.4653
4679;5739.1456
4680;5298.5938
4681;3131.9394
4682;4307.3481
4683;2997.3708
4684;3830.9143
4685;11493.5686
4686;3630.4868
4687;5307.0165
4688;4600.3423
4689;4313.7346
4690;4060.9226
4691;4315.6640
4692;2762.9418
4693;4934.7503
4694;4606.6960
4695;3839.8545
4696;5317.6424
4697;4067.3670
4698;5763.0142
4699;11526.8486
4700;4069.2330
4701;3145.3554
4702;3009.5551
4703;4327.1692
4704;13847.7344
4705;4328.3519
4706;4617.8378
4707;6297.9525
4708;3149.9286
4709;9900.6267
4710;5776.2802
4711;13863.8535
4712;4333.3818
4713;4623.2053
4714;5335.3856
4715;6306.3621
4716;2891.3707
4717;6309.3423
4718;4627.7774
4719;3019.0706
4720;8680.6994
4721;5342.8877
4722;2895.0212
4723;5790.9557
4724;4088.6726
4725;6951.6408
4726;8690.2985
4727;4635.6908
4728;2576.3358
4729;5351.7725
4730;4349.2500
4731;4640.1313
4732;3481.0449
4733;3868.7677
4734;6331.6080
4735;4097.8541
4736;5806.2055
4737;3668.0229
4738;7744.4798
4739;4100.9582
4740;5363.7024
4741;4102.5937
4742;3488.1525
4743;5367.3087
4744;2684.6127
4745;7756.4304
4746;3491.3398
4747;5819.8101
4748;3175.3871
4749;3493.8710
4750;5824.0289
4751;4992.9517
4752;3495.9126
4753;3179.0558
4754;5380.8593
4755;4372.8775
4756;3499.2408
4757;3333.5576
4758;6364.9709
4759;4376.8482
4760;4669.5461
4761;3184.7323
4762;6370.3617
4763;4672.4559
4764;3689.7251
4765;3187.5334
4766;3691.7737
4767;3508.1312
4768;4128.1523
4769;3899.7534
4770;4680.6192
4771;10030.7482
4772;4681.9437
4773;3193.1763
4774;7806.4230
4775;10037.6811
4776;4392.4023
4777;3195.4273
4778;5859.1969
4779;4136.8243
4780;5024.2008
4781;7034.7684
4782;7817.2384
4783;4139.4694
4784;14074.7893
4785;7820.2125
4786;3520.0402
4787;4142.1618
4788;3707.0876
4789;5418.9677
4790;5032.8236
4791;5033.7483
4792;3710.0225
4793;4147.4272
4794;3711.8002
4795;2138.0648
4796;7840.4370
4797;10081.4139
4798;5041.6159
4799;7843.3913
4800;5043.0994
4801;4707.8225
4802;4708.7451
4803;3211.4593
4804;10094.0043
4805;4157.2886
4806;5049.0599
4807;5049.8415
4808;4714.1125
4809;5051.7257
4810;3723.2164
4811;4422.1748
4812;3931.7632
4813;4718.9743
4814;3726.4478
4815;3541.0203
4816;4722.2913
4817;3542.6643
4818;6442.1140
4819;3221.9876
4820;3938.9258
4821;3939.8668
4822;4433.2849
4823;3941.6318
4824;3942.5743
4825;4436.3295
4826;3944.3457
4827;2959.2109
4828;7102.9962
4829;4440.3056
4830;6459.5308
4831;2843.1524
4832;3091.3372
4833;4740.9797
4834;4445.6034
4835;4742.9052
4836;2965.2631
4837;5084.2306
4838;4187.9382
4839;3391.1864
4840;3097.2548
4841;3958.4896
4842;3563.5883
4843;7919.9565
4844;4193.8557
4845;3753.3393
4846;4458.0252
4847;3567.3661
4848;3568.3137
4849;3965.7352
4850;3757.9582
4851;5951.0081
4852;6492.9121
4853;3572.0424
4854;5103.8262
4855;3573.5711
4856;4765.6926
4857;4205.9623
4858;2384.3435
4859;4471.5710
4860;3766.4783
4861;3112.3910
4862;2864.3583
4863;4476.4946
4864;5510.4328
4865;6513.2234
4866;7165.4427
4867;5512.7211
4868;3982.3497
4869;4217.5450
4870;4482.0735
4871;4483.0071
4872;3776.1040
4873;4485.0574
4874;3418.0887
4875;3988.7114
4876;2872.8247
4877;11970.8198
4878;3781.1978
4879;3422.0329
4880;5989.4714
4881;5990.3823
4882;5530.5038
4883;5992.2921
4884;2397.8816
4885;3787.0649
4886;6542.1935
4887;4234.1217
4888;4499.6873
4889;4500.6155
4890;5144.4837
4891;4802.4464
